4 0.016532758
4.0468979 0.015282062
4.0937958 0.014140868
4.1406937 0.013108569
4.1875916 0.012171543
4.2344895 0.011326018
4.2813874 0.010547947
4.3282853 0.0098485332
4.3751832 0.0092034391
4.4220811 0.0086133616
4.468979 0.0080723135
4.5158769 0.0075871612
4.5627748 0.0071364726
4.6096727 0.0067146028
4.6565706 0.0063245954
4.7034685 0.0059694284
4.7503664 0.0056386693
4.7972643 0.0053259317
4.8441622 0.0050352906
4.8910601 0.0047708212
4.937958 0.0045274075
4.9848559 0.0042906401
5.0317538 0.004063856
5.0786517 0.0038509003
5.1255496 0.0036533605
5.1724475 0.0034642327
5.2193454 0.003286239
5.2662433 0.0031162607
5.3131412 0.0029548352
5.3600391 0.0028008477
5.406937 0.0026536768
5.4538349 0.0025135621
5.5007328 0.0023807433
5.5476307 0.00225437
5.5945286 0.0021332599
5.6414265 0.0020170653
5.6883244 0.0019054387
5.7352223 0.0017980325
5.7821202 0.0016944993
5.8290181 0.0015947618
5.875916 0.0014998327
5.9228139 0.0014101831
5.9697118 0.0013261994
6.0166097 0.0012480015
6.0635076 0.0011728055
6.1104055 0.0010998789
6.1573034 0.0010293571
6.2042013 0.00096137547
6.2510992 0.00089606947
6.2979971 0.00083357449
6.344895 0.00077402592
6.3917929 0.00071755915
6.4386908 0.00066430961
6.4855887 0.00061441268
6.5324866 0.00056756681
6.5793845 0.00052258778
6.6262824 0.00047948102
6.6731803 0.00043833726
6.7200782 0.0003992472
6.7669761 0.00036230157
6.813874 0.00032759109
6.8607719 0.00029520647
6.9076698 0.00026523843
6.9545677 0.00023777769
7.0014656 0.00021291381
7.0483635 0.00018950137
7.0952614 0.00016658406
7.1421593 0.00014432083
7.1890572 0.0001228706
7.2359551 0.00010239232
7.282853 8.3044923e-05
7.3297509 6.498735e-05
7.3766488 4.8378538e-05
7.4235467 3.3377424e-05
7.4704446 2.0142947e-05
7.5173425 8.7027074e-06
7.5642404 -2.2107954e-06
7.6111383 -1.287479e-05
7.6580362 -2.3188929e-05
7.704934 -3.3052861e-05
7.7518319 -4.2366238e-05
7.7987298 -5.1028711e-05
7.8456277 -5.8939931e-05
7.8925256 -6.5999549e-05
7.9394235 -7.2107215e-05
7.9863214 -7.716258e-05
8.0332193 -8.1360504e-05
8.0801172 -8.545285e-05
8.1270151 -8.9431334e-05
8.173913 -9.3238221e-05
8.2208109 -9.6815779e-05
8.2677088 -0.00010010627
8.3146067 -0.00010305197
8.3615046 -0.00010559514
8.4084025 -0.00010767804
8.4553004 -0.00010924294
8.5021983 -0.00011023282
8.5490962 -0.00011094697
8.5959941 -0.0001116451
8.642892 -0.00011229781
8.6897899 -0.00011287568
8.7366878 -0.00011334931
8.7835857 -0.00011368929
8.8304836 -0.00011386621
8.8773815 -0.00011385067
8.9242794 -0.00011361325
8.9711773 -0.00011312454
9.0180752 -0.00011237848
9.0649731 -0.00011158304
9.111871 -0.00011078535
9.1587689 -0.00010997434
9.2056668 -0.00010913894
9.2525647 -0.00010826809
9.2994626 -0.00010735072
9.3463605 -0.00010637576
9.3932584 -0.00010533215
9.4401563 -0.00010420882
9.4870542 -0.0001029947
9.5339521 -0.00010170313
9.58085 -0.00010039525
9.6277479 -9.9077566e-05
9.6746458 -9.7753213e-05
9.7215437 -9.6425335e-05
9.7684416 -9.5097071e-05
9.8153395 -9.3771561e-05
9.8622374 -9.2451946e-05
9.9091353 -9.1141365e-05
9.9560332 -8.9842959e-05
10.002931 -8.8559833e-05
10.049829 -8.7284535e-05
10.096727 -8.6009956e-05
10.143625 -8.4736519e-05
10.190523 -8.3464647e-05
10.237421 -8.2194764e-05
10.284319 -8.0927291e-05
10.331216 -7.9662653e-05
10.378114 -7.8401271e-05
10.425012 -7.7143569e-05
10.47191 -7.588997e-05
10.518808 -7.4640896e-05
10.565706 -7.3396771e-05
10.612604 -7.2158018e-05
10.659502 -7.0925059e-05
10.7064 -6.9698317e-05
10.753298 -6.8478216e-05
10.800195 -6.7265178e-05
10.847093 -6.6059627e-05
10.893991 -6.4861984e-05
10.940889 -6.3672674e-05
10.987787 -6.2492118e-05
11.034685 -6.1327401e-05
11.081583 -6.0195016e-05
11.128481 -5.9094657e-05
11.175379 -5.8025174e-05
11.222277 -5.6985417e-05
11.269174 -5.5974237e-05
11.316072 -5.4990483e-05
11.36297 -5.4033005e-05
11.409868 -5.3100653e-05
11.456766 -5.2192278e-05
11.503664 -5.1306729e-05
11.550562 -5.0442856e-05
11.59746 -4.959951e-05
11.644358 -4.877554e-05
11.691255 -4.7969796e-05
11.738153 -4.7181128e-05
11.785051 -4.6408387e-05
11.831949 -4.5650423e-05
11.878847 -4.4906084e-05
11.925745 -4.4174223e-05
11.972643 -4.3453687e-05
12.019541 -4.2743181e-05
12.066439 -4.2040813e-05
12.113337 -4.1346603e-05
12.160234 -4.0660947e-05
12.207132 -3.998424e-05
12.25403 -3.9316879e-05
12.300928 -3.8659259e-05
12.347826 -3.8011777e-05
12.394724 -3.7374827e-05
12.441622 -3.6748806e-05
12.48852 -3.613411e-05
12.535418 -3.5531135e-05
12.582316 -3.4940275e-05
12.629213 -3.4361928e-05
12.676111 -3.3796489e-05
12.723009 -3.3244354e-05
12.769907 -3.2705919e-05
12.816805 -3.2181579e-05
12.863703 -3.167173e-05
12.910601 -3.1176769e-05
12.957499 -3.0697091e-05
13.004397 -3.0233039e-05
13.051295 -2.9777962e-05
13.098192 -2.9327189e-05
13.14509 -2.8880953e-05
13.191988 -2.8439486e-05
13.238886 -2.8003018e-05
13.285784 -2.7571783e-05
13.332682 -2.7146012e-05
13.37958 -2.6725936e-05
13.426478 -2.6311788e-05
13.473376 -2.5903799e-05
13.520274 -2.5502202e-05
13.567171 -2.5107227e-05
13.614069 -2.4719107e-05
13.660967 -2.4338074e-05
13.707865 -2.396436e-05
13.754763 -2.3598195e-05
13.801661 -2.3239813e-05
13.848559 -2.2889445e-05
13.895457 -2.2547323e-05
13.942355 -2.2213678e-05
13.989253 -2.1888743e-05
14.03615 -2.1570619e-05
14.083048 -2.1254786e-05
14.129946 -2.0941473e-05
14.176844 -2.0631099e-05
14.223742 -2.0324085e-05
14.27064 -2.0020849e-05
14.317538 -1.972181e-05
14.364436 -1.942739e-05
14.411334 -1.9138006e-05
14.458232 -1.8854078e-05
14.505129 -1.8576026e-05
14.552027 -1.8304269e-05
14.598925 -1.8039227e-05
14.645823 -1.7781319e-05
14.692721 -1.7530965e-05
14.739619 -1.7288584e-05
14.786517 -1.7054595e-05
14.833415 -1.6829418e-05
14.880313 -1.6613472e-05
14.927211 -1.6407178e-05
14.974108 -1.6210954e-05
15.021006 -1.6024254e-05
15.067904 -1.5840163e-05
15.114802 -1.565725e-05
15.1617 -1.5475533e-05
15.208598 -1.5295027e-05
15.255496 -1.511575e-05
15.302394 -1.4937717e-05
15.349292 -1.4760945e-05
15.39619 -1.458545e-05
15.443087 -1.4411249e-05
15.489985 -1.4238359e-05
15.536883 -1.4066795e-05
15.583781 -1.3896575e-05
15.630679 -1.3727714e-05
15.677577 -1.356023e-05
15.724475 -1.3394138e-05
15.771373 -1.3229455e-05
15.818271 -1.3066198e-05
15.865169 -1.2904382e-05
15.912066 -1.2744025e-05
15.958964 -1.2585143e-05
16.005862 -1.2427752e-05
16.05276 -1.2271868e-05
16.099658 -1.2117509e-05
16.146556 -1.1964691e-05
16.193454 -1.1813429e-05
16.240352 -1.1663741e-05
16.28725 -1.1515644e-05
16.334148 -1.1369152e-05
16.381045 -1.1224283e-05
16.427943 -1.1081054e-05
16.474841 -1.0939481e-05
16.521739 -1.0799579e-05
16.568637 -1.0661367e-05
16.615535 -1.0524859e-05
16.662433 -1.0390073e-05
16.709331 -1.0257026e-05
16.756229 -1.0125732e-05
16.803127 -9.9962097e-06
16.850024 -9.8684746e-06
16.896922 -9.7425433e-06
16.94382 -9.6184323e-06
16.990718 -9.496158e-06
17.037616 -9.3757369e-06
17.084514 -9.2571854e-06
17.131412 -9.1405199e-06
17.17831 -9.025757e-06
17.225208 -8.9129131e-06
17.272106 -8.8020046e-06
17.319003 -8.6930479e-06
17.365901 -8.5860596e-06
17.412799 -8.481056e-06
17.459697 -8.3780537e-06
17.506595 -8.277069e-06
