4 0.0049940109
4.0468979 0.0044942909
4.0937958 0.0040368652
4.1406937 0.0036215141
4.1875916 0.0032436257
4.2344895 0.0029018588
4.2813874 0.0025878523
4.3282853 0.0023056485
4.3751832 0.0020465677
4.4220811 0.0018102292
4.468979 0.0015955529
4.5158769 0.0014046781
4.5627748 0.0012295285
4.6096727 0.0010679919
4.6565706 0.00092108265
4.7034685 0.00078979
4.7503664 0.00067004732
4.7972643 0.00055959959
4.8441622 0.0004602516
4.8910601 0.00037380816
4.937958 0.00029777369
4.9848559 0.00022537427
5.0317538 0.00015819718
5.0786517 9.8068326e-05
5.1255496 4.5688244e-05
5.1724475 -2.4292422e-06
5.2193454 -4.4848066e-05
5.2662433 -8.337053e-05
5.3131412 -0.00011737475
5.3600391 -0.00014795427
5.406937 -0.00017551752
5.4538349 -0.00019969713
5.5007328 -0.00022012602
5.5476307 -0.00023790299
5.5945286 -0.00025417448
5.6414265 -0.00026877336
5.6883244 -0.00028153246
5.7352223 -0.00029228462
5.7821202 -0.0003008627
5.8290181 -0.00030750591
5.875916 -0.00031352797
5.9228139 -0.00031873424
5.9697118 -0.00032277126
6.0166097 -0.00032539782
6.0635076 -0.0003274272
6.1104055 -0.00032849892
6.1573034 -0.00032893884
6.2042013 -0.00032874236
6.2510992 -0.00032793744
6.2979971 -0.00032662279
6.344895 -0.00032480753
6.3917929 -0.00032265132
6.4386908 -0.00032022202
6.4855887 -0.00031732213
6.5324866 -0.00031373334
6.5793845 -0.00031000415
6.6262824 -0.00030618573
6.6731803 -0.00030228392
6.7200782 -0.00029830454
6.7669761 -0.00029425341
6.813874 -0.00029013637
6.8607719 -0.00028595923
6.9076698 -0.00028172782
6.9545677 -0.00027744797
7.0014656 -0.00027312549
7.0483635 -0.00026875398
7.0952614 -0.00026433301
7.1421593 -0.00025987506
7.1890572 -0.00025539258
7.2359551 -0.00025089805
7.282853 -0.00024640395
7.3297509 -0.00024192274
7.3766488 -0.0002374669
7.4235467 -0.00023304889
7.4704446 -0.00022868119
7.5173425 -0.00022437431
7.5642404 -0.0002201161
7.6111383 -0.00021590223
7.6580362 -0.00021173329
7.704934 -0.00020760986
7.7518319 -0.00020353252
7.7987298 -0.00019950184
7.8456277 -0.00019551839
7.8925256 -0.00019158277
7.9394235 -0.00018769554
7.9863214 -0.00018385729
8.0332193 -0.00018008027
8.0801172 -0.00017639577
8.1270151 -0.00017280195
8.173913 -0.00016929492
8.2208109 -0.00016587079
8.2677088 -0.00016252566
8.3146067 -0.00015925565
8.3615046 -0.00015605686
8.4084025 -0.00015292541
8.4553004 -0.0001498574
8.5021983 -0.00014684894
8.5490962 -0.00014389367
8.5959941 -0.00014098974
8.642892 -0.00013813915
8.6897899 -0.00013534388
8.7366878 -0.00013260592
8.7835857 -0.00012992727
8.8304836 -0.0001273099
8.8773815 -0.00012475582
8.9242794 -0.00012226702
8.9711773 -0.00011984547
9.0180752 -0.00011749088
9.0649731 -0.00011518219
9.111871 -0.00011291442
9.1587689 -0.00011068838
9.2056668 -0.00010850486
9.2525647 -0.00010636465
9.2994626 -0.00010426853
9.3463605 -0.0001022173
9.3932584 -0.00010021174
9.4401563 -9.8252653e-05
9.4870542 -9.6340824e-05
9.5339521 -9.4472749e-05
9.58085 -9.2638444e-05
9.6277479 -9.0839448e-05
9.6746458 -8.9077942e-05
9.7215437 -8.7356109e-05
9.7684416 -8.5676129e-05
9.8153395 -8.4040185e-05
9.8622374 -8.2450456e-05
9.9091353 -8.0909126e-05
9.9560332 -7.9418375e-05
10.002931 -7.7980313e-05
10.049829 -7.6576492e-05
10.096727 -7.5191705e-05
10.143625 -7.3826495e-05
10.190523 -7.2481406e-05
10.237421 -7.1156981e-05
10.284319 -6.9853763e-05
10.331216 -6.8572294e-05
10.378114 -6.7313119e-05
10.425012 -6.6076779e-05
10.47191 -6.4863819e-05
10.518808 -6.3674781e-05
10.565706 -6.2510209e-05
10.612604 -6.1370645e-05
10.659502 -6.0256632e-05
10.7064 -5.9168715e-05
10.753298 -5.8107435e-05
10.800195 -5.7073335e-05
10.847093 -5.606696e-05
10.893991 -5.5088852e-05
10.940889 -5.4139554e-05
10.987787 -5.3219609e-05
11.034685 -5.232412e-05
11.081583 -5.1439858e-05
11.128481 -5.0566693e-05
11.175379 -4.9705169e-05
11.222277 -4.8855832e-05
11.269174 -4.8019228e-05
11.316072 -4.7195902e-05
